c,cleaned_mno,test_status,QOS_SignalStrength,Connection_Category_clean
2,raw_Tesco Mobile_Tesco,5,-95,3
16,raw_Tesco Mobile_Tesco,3,-51,2
1,raw_Tesco Mobile_Tesco,3,-67,4
15,raw_Tesco Mobile_Tesco,-1,-63,4
409,raw_Tesco Mobile_Tesco,-1,-95,4
2,raw_Tesco Mobile_Tesco,-1,-111,
198,raw_Tesco Mobile_Tesco,-1,-85,4
40,raw_Tesco Mobile_Tesco,-1,-125,4
144,raw_Tesco Mobile_Tesco,-1,-121,4
133,raw_Tesco Mobile_Tesco,0,-103,3
153,raw_Tesco Mobile_Tesco,0,-55,3
35,raw_Tesco Mobile_Tesco,0,-51,4
1,raw_Tesco Mobile_Tesco,5,-67,3
6,raw_Tesco Mobile_Tesco,3,-103,2
1,raw_Tesco Mobile_Tesco,0,-101,
5,raw_Tesco Mobile_Tesco,5,-104,4
3,raw_Tesco Mobile_Tesco,4,-69,3
1,raw_Tesco Mobile_Tesco,1,-89,2
98,raw_Tesco Mobile_Tesco,-1,-75,4
41,raw_Tesco Mobile_Tesco,1,-125,4
8,raw_Tesco Mobile_Tesco,0,-47,4
24,raw_Tesco Mobile_Tesco,-1,-127,4
1432,raw_Tesco Mobile_Tesco,0,-75,4
41,raw_Tesco Mobile_Tesco,3,-103,4
985,raw_Tesco Mobile_Tesco,0,-72,4
110,raw_Tesco Mobile_Tesco,1,-81,3
1655,raw_Tesco Mobile_Tesco,0,-77,4
1,raw_Tesco Mobile_Tesco,1,-61,2
2665,raw_Tesco Mobile_Tesco,1,-114,4
13,raw_Tesco Mobile_Tesco,3,-51,3
1,raw_Tesco Mobile_Tesco,0,-69,2
3,raw_Tesco Mobile_Tesco,6,-51,4
317,raw_Tesco Mobile_Tesco,1,-91,3
373,raw_Tesco Mobile_Tesco,6,-100,4
67,raw_Tesco Mobile_Tesco,6,-70,4
1,raw_Tesco Mobile_Tesco,0,-99,2
10,raw_Tesco Mobile_Tesco,6,-57,3
264,raw_Tesco Mobile_Tesco,1,-93,3
3,raw_Tesco Mobile_Tesco,-1,-113,
372,raw_Tesco Mobile_Tesco,1,-95,4
15,raw_Tesco Mobile_Tesco,-1,-64,4
3743,raw_Tesco Mobile_Tesco,0,-114,4
78,raw_Tesco Mobile_Tesco,-1,-76,4
26,raw_Tesco Mobile_Tesco,3,-123,4
283,raw_Tesco Mobile_Tesco,1,-95,3
1,raw_Tesco Mobile_Tesco,3,-134,4
1486,raw_Tesco Mobile_Tesco,0,-117,4
19,raw_Tesco Mobile_Tesco,4,-86,4
724,raw_Tesco Mobile_Tesco,-1,-104,4
139,raw_Tesco Mobile_Tesco,0,-58,4
224,raw_Tesco Mobile_Tesco,-1,-120,4
48,raw_Tesco Mobile_Tesco,4,-98,4
69,raw_Tesco Mobile_Tesco,6,-75,4
3,raw_Tesco Mobile_Tesco,0,-132,4
177,raw_Tesco Mobile_Tesco,6,-85,4
30,raw_Tesco Mobile_Tesco,4,-91,4
2128,raw_Tesco Mobile_Tesco,1,-109,4
1,raw_Tesco Mobile_Tesco,1,-61,
68,raw_Tesco Mobile_Tesco,1,-71,3
413,raw_Tesco Mobile_Tesco,-1,-95,3
237,raw_Tesco Mobile_Tesco,1,-92,4
287,raw_Tesco Mobile_Tesco,6,-94,4
1,raw_Tesco Mobile_Tesco,0,-81,
6941,raw_Tesco Mobile_Tesco,0,-109,4
1,raw_Tesco Mobile_Tesco,0,-75,2
12,raw_Tesco Mobile_Tesco,-1,-89,2
4,raw_Tesco Mobile_Tesco,4,-68,4
176,raw_Tesco Mobile_Tesco,-1,-75,3
256,raw_Tesco Mobile_Tesco,6,-112,4
34,raw_Tesco Mobile_Tesco,4,-93,4
115,raw_Tesco Mobile_Tesco,4,-109,4
7,raw_Tesco Mobile_Tesco,5,-111,4
2,raw_Tesco Mobile_Tesco,6,-113,3
1,raw_Tesco Mobile_Tesco,1,-71,
6,raw_Tesco Mobile_Tesco,6,-99,3
8,raw_Tesco Mobile_Tesco,0,-73,
5,raw_Tesco Mobile_Tesco,0,-134,4
1,raw_Tesco Mobile_Tesco,3,-55,2
1,raw_Tesco Mobile_Tesco,3,-77,2
1,raw_Tesco Mobile_Tesco,5,-75,3
325,raw_Tesco Mobile_Tesco,-1,-118,4
317,raw_Tesco Mobile_Tesco,6,-97,4
2,raw_Tesco Mobile_Tesco,1,-71,2
15,raw_Tesco Mobile_Tesco,6,-65,3
16,raw_Tesco Mobile_Tesco,3,-92,4
1,raw_Tesco Mobile_Tesco,5,-86,4
1,raw_Tesco Mobile_Tesco,-1,-59,2
18,raw_Tesco Mobile_Tesco,1,-67,4
1593,raw_Tesco Mobile_Tesco,1,-106,4
75,raw_Tesco Mobile_Tesco,1,-81,4
234,raw_Tesco Mobile_Tesco,6,-90,4
5,raw_Tesco Mobile_Tesco,0,-83,
8231,raw_Tesco Mobile_Tesco,0,-105,4
225,raw_Tesco Mobile_Tesco,6,-89,4
356,raw_Tesco Mobile_Tesco,0,-77,3
267,raw_Tesco Mobile_Tesco,0,-71,3
1,raw_Tesco Mobile_Tesco,-1,-57,2
3,raw_Tesco Mobile_Tesco,0,-135,4
1,raw_Tesco Mobile_Tesco,5,-55,3
2,raw_Tesco Mobile_Tesco,4,-79,3
12,raw_Tesco Mobile_Tesco,0,-69,
3,raw_Tesco Mobile_Tesco,6,-125,4
43,raw_Tesco Mobile_Tesco,1,-67,3
180,raw_Tesco Mobile_Tesco,1,-122,4
1,raw_Tesco Mobile_Tesco,6,-63,
6,raw_Tesco Mobile_Tesco,4,-76,4
7,raw_Tesco Mobile_Tesco,0,-75,
1,raw_Tesco Mobile_Tesco,3,-89,2
37,raw_Tesco Mobile_Tesco,0,-109,3
1,raw_Tesco Mobile_Tesco,3,-128,4
372,raw_Tesco Mobile_Tesco,0,-89,3
155,raw_Tesco Mobile_Tesco,-1,-82,4
47,raw_Tesco Mobile_Tesco,6,-72,4
7,raw_Tesco Mobile_Tesco,6,-56,4
3,raw_Tesco Mobile_Tesco,4,-63,3
10,raw_Tesco Mobile_Tesco,1,-66,4
291,raw_Tesco Mobile_Tesco,0,-93,3
13,raw_Tesco Mobile_Tesco,0,-44,4
2,raw_Tesco Mobile_Tesco,5,-102,4
3,raw_Tesco Mobile_Tesco,0,-79,
22,raw_Tesco Mobile_Tesco,4,-85,4
108,raw_Tesco Mobile_Tesco,4,-110,4
1,raw_Tesco Mobile_Tesco,1,-89,
50,raw_Tesco Mobile_Tesco,3,-102,4
254,raw_Tesco Mobile_Tesco,-1,-81,3
1,raw_Tesco Mobile_Tesco,-1,-107,
5,raw_Tesco Mobile_Tesco,3,-85,2
5279,raw_Tesco Mobile_Tesco,0,-94,4
4,raw_Tesco Mobile_Tesco,1,-51,2
1,raw_Tesco Mobile_Tesco,6,-44,4
2610,raw_Tesco Mobile_Tesco,1,-111,4
1,raw_Tesco Mobile_Tesco,-1,-7,2
28,raw_Tesco Mobile_Tesco,0,-111,3
11,raw_Tesco Mobile_Tesco,1,-59,4
8,raw_Tesco Mobile_Tesco,-1,-61,4
190,raw_Tesco Mobile_Tesco,-1,-84,4
2,raw_Tesco Mobile_Tesco,-1,-138,4
114,raw_Tesco Mobile_Tesco,1,-123,4
4,raw_Tesco Mobile_Tesco,5,-91,4
1,raw_Tesco Mobile_Tesco,5,-57,3
365,raw_Tesco Mobile_Tesco,-1,-87,3
2,raw_Tesco Mobile_Tesco,-1,-140,4
17,raw_Tesco Mobile_Tesco,4,-82,4
32,raw_Tesco Mobile_Tesco,1,-71,4
1,raw_Tesco Mobile_Tesco,3,-75,
495,raw_Tesco Mobile_Tesco,0,-66,4
43,raw_Tesco Mobile_Tesco,0,-53,4
9,raw_Tesco Mobile_Tesco,6,-59,3
13,raw_Tesco Mobile_Tesco,6,-67,3
28,raw_Tesco Mobile_Tesco,1,-51,3
1,raw_Tesco Mobile_Tesco,0,-93,2
30,raw_Tesco Mobile_Tesco,3,-99,4
4,raw_Tesco Mobile_Tesco,1,-93,2
9,raw_Tesco Mobile_Tesco,6,-121,4
10,raw_Tesco Mobile_Tesco,6,-101,3
10,raw_Tesco Mobile_Tesco,5,-113,4
1,raw_Tesco Mobile_Tesco,3,-58,4
58,raw_Tesco Mobile_Tesco,-1,-53,3
2638,raw_Tesco Mobile_Tesco,1,-112,4
5,raw_Tesco Mobile_Tesco,4,-65,3
375,raw_Tesco Mobile_Tesco,6,-102,4
10,raw_Tesco Mobile_Tesco,-1,-129,4
1,raw_Tesco Mobile_Tesco,0,-85,
1,raw_Tesco Mobile_Tesco,6,-65,
673,raw_Tesco Mobile_Tesco,-1,-102,4
287,raw_Tesco Mobile_Tesco,0,-63,4
36,raw_Tesco Mobile_Tesco,0,-113,3
3280,raw_Tesco Mobile_Tesco,0,-86,4
752,raw_Tesco Mobile_Tesco,-1,-113,4
72,raw_Tesco Mobile_Tesco,6,-76,4
4,raw_Tesco Mobile_Tesco,5,-87,4
100,raw_Tesco Mobile_Tesco,0,-57,4
25,raw_Tesco Mobile_Tesco,3,-124,4
2583,raw_Tesco Mobile_Tesco,1,-113,4
105,raw_Tesco Mobile_Tesco,3,-109,4
5,raw_Tesco Mobile_Tesco,4,-81,3
1,raw_Tesco Mobile_Tesco,5,-105,3
488,raw_Tesco Mobile_Tesco,-1,-91,3
1,raw_Tesco Mobile_Tesco,5,-89,4
388,raw_Tesco Mobile_Tesco,1,-96,4
131,raw_Tesco Mobile_Tesco,3,-111,4
5,raw_Tesco Mobile_Tesco,6,-57,4
6,raw_Tesco Mobile_Tesco,4,-113,3
119,raw_Tesco Mobile_Tesco,6,-82,4
581,raw_Tesco Mobile_Tesco,0,-67,4
523,raw_Tesco Mobile_Tesco,1,-98,4
5,raw_Tesco Mobile_Tesco,0,-45,4
1,raw_Tesco Mobile_Tesco,0,-83,2
345,raw_Tesco Mobile_Tesco,6,-109,4
147,raw_Tesco Mobile_Tesco,3,-115,4
1,raw_Tesco Mobile_Tesco,-1,-132,4
9,raw_Tesco Mobile_Tesco,0,-71,
274,raw_Tesco Mobile_Tesco,0,-69,3
6495,raw_Tesco Mobile_Tesco,0,-110,4
111,raw_Tesco Mobile_Tesco,4,-114,4
14,raw_Tesco Mobile_Tesco,4,-93,3
896,raw_Tesco Mobile_Tesco,1,-102,4
14,raw_Tesco Mobile_Tesco,0,-127,4
114,raw_Tesco Mobile_Tesco,4,-108,4
1199,raw_Tesco Mobile_Tesco,0,-73,4
105,raw_Tesco Mobile_Tesco,-1,-65,3
5,raw_Tesco Mobile_Tesco,5,-99,4
118,raw_Tesco Mobile_Tesco,3,-105,3
173,raw_Tesco Mobile_Tesco,0,-101,3
508,raw_Tesco Mobile_Tesco,1,-99,4
11,raw_Tesco Mobile_Tesco,4,-80,4
52,raw_Tesco Mobile_Tesco,3,-104,4
1,raw_Tesco Mobile_Tesco,0,-139,4
19,raw_Tesco Mobile_Tesco,1,-53,3
8,raw_Tesco Mobile_Tesco,3,-90,4
6,raw_Tesco Mobile_Tesco,-1,-130,4
1,raw_Tesco Mobile_Tesco,5,-79,4
361,raw_Tesco Mobile_Tesco,-1,-113,3
2710,raw_Tesco Mobile_Tesco,0,-84,4
4,raw_Tesco Mobile_Tesco,1,-61,4
139,raw_Tesco Mobile_Tesco,3,-117,4
6,raw_Tesco Mobile_Tesco,5,-116,4
5,raw_Tesco Mobile_Tesco,1,-62,4
4,raw_Tesco Mobile_Tesco,4,-73,3
2,raw_Tesco Mobile_Tesco,-1,-53,4
11,raw_Tesco Mobile_Tesco,5,-107,4
7347,raw_Tesco Mobile_Tesco,0,-108,4
83,raw_Tesco Mobile_Tesco,0,-123,4
124,raw_Tesco Mobile_Tesco,-1,-105,2
15,raw_Tesco Mobile_Tesco,6,-62,4
30,raw_Tesco Mobile_Tesco,6,-119,4
4,raw_Tesco Mobile_Tesco,4,-105,3
5908,raw_Tesco Mobile_Tesco,0,-111,4
176,raw_Tesco Mobile_Tesco,0,-63,3
81,raw_Tesco Mobile_Tesco,3,-83,3
4399,raw_Tesco Mobile_Tesco,0,-113,4
76,raw_Tesco Mobile_Tesco,3,-106,4
1,raw_Tesco Mobile_Tesco,4,-69,4
48,raw_Tesco Mobile_Tesco,0,-54,4
1,raw_Tesco Mobile_Tesco,5,-92,4
178,raw_Tesco Mobile_Tesco,1,-87,3
61,raw_Tesco Mobile_Tesco,0,-124,4
6368,raw_Tesco Mobile_Tesco,0,-97,4
20,raw_Tesco Mobile_Tesco,-1,-111,2
11,raw_Tesco Mobile_Tesco,4,-77,4
918,raw_Tesco Mobile_Tesco,-1,-108,4
6,raw_Tesco Mobile_Tesco,1,-63,4
2445,raw_Tesco Mobile_Tesco,1,-110,4
8,raw_Tesco Mobile_Tesco,4,-71,3
5,raw_Tesco Mobile_Tesco,4,-67,3
638,raw_Tesco Mobile_Tesco,1,-100,4
4,raw_Tesco Mobile_Tesco,1,-81,
31,raw_Tesco Mobile_Tesco,-1,-93,2
1,raw_Tesco Mobile_Tesco,1,-87,2
75,raw_Tesco Mobile_Tesco,-1,-70,4
13,raw_Tesco Mobile_Tesco,1,-101,2
132,raw_Tesco Mobile_Tesco,-1,-67,3
1,raw_Tesco Mobile_Tesco,1,-111,
105,raw_Tesco Mobile_Tesco,3,-103,3
94,raw_Tesco Mobile_Tesco,3,-99,3
246,raw_Tesco Mobile_Tesco,0,-95,3
263,raw_Tesco Mobile_Tesco,6,-92,4
112,raw_Tesco Mobile_Tesco,-1,-78,4
2,raw_Tesco Mobile_Tesco,5,-73,3
251,raw_Tesco Mobile_Tesco,-1,-119,4
5,raw_Tesco Mobile_Tesco,5,-98,4
21,raw_Tesco Mobile_Tesco,6,-93,3
71,raw_Tesco Mobile_Tesco,4,-100,4
189,raw_Tesco Mobile_Tesco,0,-60,4
49,raw_Tesco Mobile_Tesco,6,-71,4
73,raw_Tesco Mobile_Tesco,1,-124,4
1,raw_Tesco Mobile_Tesco,0,-55,
8,raw_Tesco Mobile_Tesco,3,-57,3
4,raw_Tesco Mobile_Tesco,-1,-55,4
1,raw_Tesco Mobile_Tesco,5,-71,4
1,raw_Tesco Mobile_Tesco,3,-69,4
250,raw_Tesco Mobile_Tesco,0,-62,4
1407,raw_Tesco Mobile_Tesco,1,-105,4
183,raw_Tesco Mobile_Tesco,0,-61,3
1,raw_Tesco Mobile_Tesco,5,-83,3
515,raw_Tesco Mobile_Tesco,-1,-97,4
2956,raw_Tesco Mobile_Tesco,0,-85,4
333,raw_Tesco Mobile_Tesco,6,-96,4
80,raw_Tesco Mobile_Tesco,0,-55,4
1,raw_Tesco Mobile_Tesco,5,-83,4
10,raw_Tesco Mobile_Tesco,6,-69,3
86,raw_Tesco Mobile_Tesco,1,-77,3
1,raw_Tesco Mobile_Tesco,1,-132,4
43,raw_Tesco Mobile_Tesco,-1,-69,4
1,raw_Tesco Mobile_Tesco,1,-134,4
2,raw_Tesco Mobile_Tesco,1,-73,
7,raw_Tesco Mobile_Tesco,4,-74,4
3,raw_Tesco Mobile_Tesco,5,-82,4
1,raw_Tesco Mobile_Tesco,4,-107,2
89,raw_Tesco Mobile_Tesco,-1,-123,4
6,raw_Tesco Mobile_Tesco,-1,-131,4
2,raw_Tesco Mobile_Tesco,6,-123,4
12,raw_Tesco Mobile_Tesco,5,-105,4
4,raw_Tesco Mobile_Tesco,4,-124,4
2,raw_Tesco Mobile_Tesco,-1,-137,4
3,raw_Tesco Mobile_Tesco,0,-130,4
5,raw_Tesco Mobile_Tesco,1,-57,4
1,raw_Tesco Mobile_Tesco,5,-85,4
10,raw_Tesco Mobile_Tesco,3,-93,4
56,raw_Tesco Mobile_Tesco,6,-118,4
82,raw_Tesco Mobile_Tesco,-1,-59,3
217,raw_Tesco Mobile_Tesco,0,-121,4
7,raw_Tesco Mobile_Tesco,3,-87,4
20,raw_Tesco Mobile_Tesco,3,-122,4
17,raw_Tesco Mobile_Tesco,0,-49,4
1,raw_Tesco Mobile_Tesco,0,-53,
59,raw_Tesco Mobile_Tesco,6,-117,4
1034,raw_Tesco Mobile_Tesco,1,-118,4
3,raw_Tesco Mobile_Tesco,3,-74,4
340,raw_Tesco Mobile_Tesco,6,-99,4
4,raw_Tesco Mobile_Tesco,4,-70,4
1,raw_Tesco Mobile_Tesco,3,-113,
229,raw_Tesco Mobile_Tesco,1,-99,3
1,raw_Tesco Mobile_Tesco,6,-50,4
280,raw_Tesco Mobile_Tesco,0,-51,3
33,raw_Tesco Mobile_Tesco,4,-92,4
80,raw_Tesco Mobile_Tesco,3,-79,3
112,raw_Tesco Mobile_Tesco,3,-97,3
15,raw_Tesco Mobile_Tesco,0,-128,4
38,raw_Tesco Mobile_Tesco,1,-74,4
1,raw_Tesco Mobile_Tesco,5,-87,3
353,raw_Tesco Mobile_Tesco,6,-98,4
3,raw_Tesco Mobile_Tesco,5,-95,4
5,raw_Tesco Mobile_Tesco,0,-129,4
79,raw_Tesco Mobile_Tesco,3,-113,3
674,raw_Tesco Mobile_Tesco,-1,-115,4
100,raw_Tesco Mobile_Tesco,3,-85,3
4,raw_Tesco Mobile_Tesco,3,-80,4
546,raw_Tesco Mobile_Tesco,-1,-99,4
2,raw_Tesco Mobile_Tesco,-1,-71,2
7444,raw_Tesco Mobile_Tesco,0,-107,4
3902,raw_Tesco Mobile_Tesco,0,-89,4
7,raw_Tesco Mobile_Tesco,3,-82,4
1,raw_Tesco Mobile_Tesco,1,-93,
1231,raw_Tesco Mobile_Tesco,1,-104,4
7,raw_Tesco Mobile_Tesco,0,-113,
2,raw_Tesco Mobile_Tesco,4,-130,4
6,raw_Tesco Mobile_Tesco,4,-101,3
1,raw_Tesco Mobile_Tesco,0,-97,2
162,raw_Tesco Mobile_Tesco,-1,-73,3
12,raw_Tesco Mobile_Tesco,3,-96,4
824,raw_Tesco Mobile_Tesco,-1,-107,4
304,raw_Tesco Mobile_Tesco,6,-111,4
5,raw_Tesco Mobile_Tesco,1,-107,2
140,raw_Tesco Mobile_Tesco,-1,-71,3
387,raw_Tesco Mobile_Tesco,-1,-99,3
110,raw_Tesco Mobile_Tesco,6,-80,4
99,raw_Tesco Mobile_Tesco,6,-81,4
15,raw_Tesco Mobile_Tesco,3,-97,4
651,raw_Tesco Mobile_Tesco,-1,-100,4
12,raw_Tesco Mobile_Tesco,-1,-81,2
195,raw_Tesco Mobile_Tesco,6,-88,4
127,raw_Tesco Mobile_Tesco,1,-107,3
12,raw_Tesco Mobile_Tesco,0,-46,4
1,raw_Tesco Mobile_Tesco,3,-68,4
1,raw_Tesco Mobile_Tesco,0,-99,
1,raw_Tesco Mobile_Tesco,0,-137,4
919,raw_Tesco Mobile_Tesco,-1,-110,4
16,raw_Tesco Mobile_Tesco,4,-97,3
1,raw_Tesco Mobile_Tesco,6,-48,4
334,raw_Tesco Mobile_Tesco,-1,-90,4
87,raw_Tesco Mobile_Tesco,0,-56,4
63,raw_Tesco Mobile_Tesco,1,-69,3
122,raw_Tesco Mobile_Tesco,1,-83,3
366,raw_Tesco Mobile_Tesco,6,-101,4
1,raw_Tesco Mobile_Tesco,4,-109,2
145,raw_Tesco Mobile_Tesco,-1,-79,4
275,raw_Tesco Mobile_Tesco,6,-93,4
13,raw_Tesco Mobile_Tesco,-1,-135,4
1,raw_Tesco Mobile_Tesco,4,-63,4
95,raw_Tesco Mobile_Tesco,-1,-63,3
369,raw_Tesco Mobile_Tesco,0,-91,3
1,raw_Tesco Mobile_Tesco,0,-87,2
1,raw_Tesco Mobile_Tesco,3,-131,4
1,raw_Tesco Mobile_Tesco,3,-126,4
7,raw_Tesco Mobile_Tesco,4,-107,3
808,raw_Tesco Mobile_Tesco,-1,-106,4
139,raw_Tesco Mobile_Tesco,-1,-69,3
4,raw_Tesco Mobile_Tesco,4,-125,4
2433,raw_Tesco Mobile_Tesco,0,-82,4
1,raw_Tesco Mobile_Tesco,-1,-69,2
209,raw_Tesco Mobile_Tesco,-1,-109,3
11,raw_Tesco Mobile_Tesco,6,-59,4
1,raw_Tesco Mobile_Tesco,0,-51,2
1,raw_Tesco Mobile_Tesco,0,-103,
1,raw_Tesco Mobile_Tesco,-1,-44,4
7316,raw_Tesco Mobile_Tesco,0,-100,4
72,raw_Tesco Mobile_Tesco,-1,-61,3
140,raw_Tesco Mobile_Tesco,-1,-81,4
28,raw_Tesco Mobile_Tesco,3,-98,4
100,raw_Tesco Mobile_Tesco,1,-113,3
1,raw_Tesco Mobile_Tesco,1,-58,4
6,raw_Tesco Mobile_Tesco,-1,-79,2
913,raw_Tesco Mobile_Tesco,-1,-112,4
66,raw_Tesco Mobile_Tesco,4,-101,4
14,raw_Tesco Mobile_Tesco,6,-55,3
20,raw_Tesco Mobile_Tesco,1,-68,4
5,raw_Tesco Mobile_Tesco,3,-84,4
1,raw_Tesco Mobile_Tesco,1,-77,
10,raw_Tesco Mobile_Tesco,5,-103,4
1,raw_Tesco Mobile_Tesco,4,-59,4
375,raw_Tesco Mobile_Tesco,0,-79,3
37,raw_Tesco Mobile_Tesco,0,-52,4
4,raw_Tesco Mobile_Tesco,4,-111,3
17,raw_Tesco Mobile_Tesco,4,-89,4
1575,raw_Tesco Mobile_Tesco,0,-76,4
5,raw_Tesco Mobile_Tesco,4,-72,4
37,raw_Tesco Mobile_Tesco,1,-65,3
404,raw_Tesco Mobile_Tesco,0,-83,3
3,raw_Tesco Mobile_Tesco,6,-52,4
35,raw_Tesco Mobile_Tesco,4,-90,4
17,raw_Tesco Mobile_Tesco,1,-57,3
6,raw_Tesco Mobile_Tesco,6,-54,4
860,raw_Tesco Mobile_Tesco,-1,-109,4
2,raw_Tesco Mobile_Tesco,3,-107,2
40,raw_Tesco Mobile_Tesco,4,-118,4
1,raw_Tesco Mobile_Tesco,5,-81,4
7,raw_Tesco Mobile_Tesco,-1,-56,4
180,raw_Tesco Mobile_Tesco,3,-114,4
4,raw_Tesco Mobile_Tesco,5,-112,4
148,raw_Tesco Mobile_Tesco,3,-112,4
262,raw_Tesco Mobile_Tesco,-1,-87,4
88,raw_Tesco Mobile_Tesco,1,-82,4
1,raw_Tesco Mobile_Tesco,4,-62,4
682,raw_Tesco Mobile_Tesco,-1,-103,4
1,raw_Tesco Mobile_Tesco,5,-81,3
1,raw_Tesco Mobile_Tesco,5,-84,4
1,raw_Tesco Mobile_Tesco,3,-72,4
272,raw_Tesco Mobile_Tesco,-1,-89,4
64,raw_Tesco Mobile_Tesco,1,-78,4
34,raw_Tesco Mobile_Tesco,6,-64,4
1,raw_Tesco Mobile_Tesco,4,-55,3
5,raw_Tesco Mobile_Tesco,1,-129,4
91,raw_Tesco Mobile_Tesco,4,-103,4
119,raw_Tesco Mobile_Tesco,4,-112,4
13,raw_Tesco Mobile_Tesco,4,-78,4
68,raw_Tesco Mobile_Tesco,6,-73,4
49,raw_Tesco Mobile_Tesco,3,-73,3
4,raw_Tesco Mobile_Tesco,6,-107,3
56,raw_Tesco Mobile_Tesco,3,-111,3
4471,raw_Tesco Mobile_Tesco,0,-91,4
9,raw_Tesco Mobile_Tesco,5,-108,4
23,raw_Tesco Mobile_Tesco,6,-65,4
20,raw_Tesco Mobile_Tesco,1,-59,3
6774,raw_Tesco Mobile_Tesco,0,-99,4
2,raw_Tesco Mobile_Tesco,4,-65,4
26,raw_Tesco Mobile_Tesco,6,-87,3
20,raw_Tesco Mobile_Tesco,6,-77,3
68,raw_Tesco Mobile_Tesco,-1,-97,2
818,raw_Tesco Mobile_Tesco,-1,-105,4
875,raw_Tesco Mobile_Tesco,-1,-111,4
2,raw_Tesco Mobile_Tesco,5,-93,4
32,raw_Tesco Mobile_Tesco,-1,-67,4
11,raw_Tesco Mobile_Tesco,4,-79,4
2,raw_Tesco Mobile_Tesco,3,-67,2
4,raw_Tesco Mobile_Tesco,5,-96,4
19,raw_Tesco Mobile_Tesco,3,-65,3
15,raw_Tesco Mobile_Tesco,6,-83,3
18,raw_Tesco Mobile_Tesco,1,-69,4
154,raw_Tesco Mobile_Tesco,3,-113,4
1,raw_Tesco Mobile_Tesco,5,-77,3
22,raw_Tesco Mobile_Tesco,4,-84,4
608,raw_Tesco Mobile_Tesco,-1,-116,4
35,raw_Tesco Mobile_Tesco,6,-69,4
1,raw_Tesco Mobile_Tesco,1,-48,4
40,raw_Tesco Mobile_Tesco,3,-69,3
99,raw_Tesco Mobile_Tesco,3,-108,4
407,raw_Tesco Mobile_Tesco,-1,-93,3
1,raw_Tesco Mobile_Tesco,0,-91,
5,raw_Tesco Mobile_Tesco,5,-114,4
1,raw_Tesco Mobile_Tesco,1,-91,2
2648,raw_Tesco Mobile_Tesco,0,-83,4
6,raw_Tesco Mobile_Tesco,3,-93,2
2343,raw_Tesco Mobile_Tesco,1,-115,4
100,raw_Tesco Mobile_Tesco,4,-105,4
37,raw_Tesco Mobile_Tesco,0,-125,4
1,raw_Tesco Mobile_Tesco,3,-56,4
142,raw_Tesco Mobile_Tesco,-1,-80,4
3,raw_Tesco Mobile_Tesco,-1,-63,2
2223,raw_Tesco Mobile_Tesco,0,-116,4
32,raw_Tesco Mobile_Tesco,3,-67,3
50,raw_Tesco Mobile_Tesco,-1,-109,2
966,raw_Tesco Mobile_Tesco,0,-118,4
3,raw_Tesco Mobile_Tesco,6,-55,4
21,raw_Tesco Mobile_Tesco,1,-126,4
5,raw_Tesco Mobile_Tesco,0,-131,4
112,raw_Tesco Mobile_Tesco,1,-84,4
9,raw_Tesco Mobile_Tesco,4,-121,4
2,raw_Tesco Mobile_Tesco,0,-65,
31,raw_Tesco Mobile_Tesco,-1,-126,4
3,raw_Tesco Mobile_Tesco,0,-109,2
171,raw_Tesco Mobile_Tesco,-1,-111,3
1,raw_Tesco Mobile_Tesco,-1,-52,4
160,raw_Tesco Mobile_Tesco,0,-57,3
25,raw_Tesco Mobile_Tesco,3,-121,4
107,raw_Tesco Mobile_Tesco,-1,-77,4
825,raw_Tesco Mobile_Tesco,0,-70,4
9,raw_Tesco Mobile_Tesco,6,-122,4
442,raw_Tesco Mobile_Tesco,0,-65,4
17,raw_Tesco Mobile_Tesco,6,-71,3
94,raw_Tesco Mobile_Tesco,1,-79,3
13,raw_Tesco Mobile_Tesco,3,-59,3
76,raw_Tesco Mobile_Tesco,1,-83,4
1,raw_Tesco Mobile_Tesco,3,-70,4
4396,raw_Tesco Mobile_Tesco,0,-90,4
12,raw_Tesco Mobile_Tesco,-1,-87,2
163,raw_Tesco Mobile_Tesco,1,-101,3
370,raw_Tesco Mobile_Tesco,0,-85,3
386,raw_Tesco Mobile_Tesco,6,-107,4
91,raw_Tesco Mobile_Tesco,3,-89,3
85,raw_Tesco Mobile_Tesco,3,-93,3
1,raw_Tesco Mobile_Tesco,4,-53,3
1914,raw_Tesco Mobile_Tesco,1,-116,4
146,raw_Tesco Mobile_Tesco,0,-122,4
189,raw_Tesco Mobile_Tesco,6,-114,4
3,raw_Tesco Mobile_Tesco,1,-140,4
26,raw_Tesco Mobile_Tesco,6,-68,4
44,raw_Tesco Mobile_Tesco,1,-73,4
5,raw_Tesco Mobile_Tesco,-1,-54,4
5,raw_Tesco Mobile_Tesco,3,-86,4
161,raw_Tesco Mobile_Tesco,6,-86,4
3,raw_Tesco Mobile_Tesco,4,-109,3
21,raw_Tesco Mobile_Tesco,1,-70,4
7832,raw_Tesco Mobile_Tesco,0,-106,4
2,raw_Tesco Mobile_Tesco,0,-101,2
9,raw_Tesco Mobile_Tesco,4,-87,3
5055,raw_Tesco Mobile_Tesco,0,-112,4
60,raw_Tesco Mobile_Tesco,1,-73,3
85,raw_Tesco Mobile_Tesco,-1,-51,3
13,raw_Tesco Mobile_Tesco,3,-94,4
1,raw_Tesco Mobile_Tesco,1,-81,2
4,raw_Tesco Mobile_Tesco,6,-105,3
1,raw_Tesco Mobile_Tesco,5,-121,4
