c,cleaned_mno,test_status,QOS_SignalStrength,Connection_Category_clean
8,raw_SMARTY_Three Mobile,0,-68.0,3
2,raw_SMARTY_Three Mobile,1,-66.0,3
10,raw_SMARTY_Three Mobile,-1,-106.0,4
212,raw_SMARTY_Three Mobile,0,-100.0,4
6,raw_SMARTY_Three Mobile,0,-126.0,4
1,raw_SMARTY_Three Mobile,1,-128.0,4
1,raw_SMARTY_Three Mobile,4,-84.0,3
12,raw_SMARTY_Three Mobile,6,-108.0,4
4,raw_SMARTY_Three Mobile,-1,-126.0,4
1,raw_SMARTY_Three Mobile,-1,-114.0,3
5,raw_SMARTY_Three Mobile,-1,-104.0,3
5,raw_SMARTY_Three Mobile,6,-82.0,4
2,raw_SMARTY_Three Mobile,1,-108.0,3
14,raw_SMARTY_Three Mobile,0,-92.0,3
8,raw_SMARTY_Three Mobile,3,-122.0,4
1,raw_SMARTY_Three Mobile,-1,-106.0,3
73,raw_SMARTY_Three Mobile,0,-88.0,4
6,raw_SMARTY_Three Mobile,1,-92.0,4
1,raw_SMARTY_Three Mobile,-1,-88.0,3
10,raw_SMARTY_Three Mobile,0,-94.0,3
2,raw_SMARTY_Three Mobile,0,-118.0,5G NSA
63,raw_SMARTY_Three Mobile,0,-118.0,4
1,raw_SMARTY_Three Mobile,3,-98.0,3
8,raw_SMARTY_Three Mobile,-1,-102.0,4
1,raw_SMARTY_Three Mobile,0,-58.0,4
9,raw_SMARTY_Three Mobile,6,-106.0,4
1,raw_SMARTY_Three Mobile,6,-76.0,4
3,raw_SMARTY_Three Mobile,0,-112.0,5G NSA
3,raw_SMARTY_Three Mobile,0,-56.0,3
6,raw_SMARTY_Three Mobile,0,-124.0,4
1,raw_SMARTY_Three Mobile,3,-102.0,3
4,raw_SMARTY_Three Mobile,6,-88.0,4
1,raw_SMARTY_Three Mobile,-1,-80.0,4
4,raw_SMARTY_Three Mobile,6,-86.0,4
16,raw_SMARTY_Three Mobile,-1,-110.0,4
84,raw_SMARTY_Three Mobile,0,-116.0,4
2,raw_SMARTY_Three Mobile,1,-102.0,3
9,raw_SMARTY_Three Mobile,0,-70.0,3
11,raw_SMARTY_Three Mobile,6,-96.0,4
6,raw_SMARTY_Three Mobile,0,-62.0,3
25,raw_SMARTY_Three Mobile,1,-120.0,4
4,raw_SMARTY_Three Mobile,3,-102.0,4
2,raw_SMARTY_Three Mobile,0,-92.0,5G NSA
1,raw_SMARTY_Three Mobile,3,-104.0,3
1,raw_SMARTY_Three Mobile,3,-98.0,4
24,raw_SMARTY_Three Mobile,1,-106.0,4
1,raw_SMARTY_Three Mobile,0,-132.0,4
5,raw_SMARTY_Three Mobile,3,-110.0,4
202,raw_SMARTY_Three Mobile,0,-108.0,4
6,raw_SMARTY_Three Mobile,0,-96.0,3
205,raw_SMARTY_Three Mobile,0,-106.0,4
2,raw_SMARTY_Three Mobile,-1,-86.0,4
5,raw_SMARTY_Three Mobile,3,-114.0,4
1,raw_SMARTY_Three Mobile,4,-112.0,4
7,raw_SMARTY_Three Mobile,3,-116.0,4
1,raw_SMARTY_Three Mobile,-1,-100.0,3
2,raw_SMARTY_Three Mobile,1,-126.0,4
1,raw_SMARTY_Three Mobile,3,-100.0,4
9,raw_SMARTY_Three Mobile,6,-110.0,4
2,raw_SMARTY_Three Mobile,0,-104.0,5G NSA
1,raw_SMARTY_Three Mobile,0,-66.0,5G NSA
1,raw_SMARTY_Three Mobile,1,-108.0,5G NSA
41,raw_SMARTY_Three Mobile,1,-116.0,4
6,raw_SMARTY_Three Mobile,0,-110.0,5G NSA
137,raw_SMARTY_Three Mobile,0,-92.0,4
6,raw_SMARTY_Three Mobile,0,-86.0,3
9,raw_SMARTY_Three Mobile,0,-96.0,5G NSA
2,raw_SMARTY_Three Mobile,-1,-136.0,4
48,raw_SMARTY_Three Mobile,0,-80.0,4
2,raw_SMARTY_Three Mobile,3,-92.0,3
207,raw_SMARTY_Three Mobile,0,-110.0,4
2,raw_SMARTY_Three Mobile,4,-92.0,4
1,raw_SMARTY_Three Mobile,1,-110.0,5G NSA
1,raw_Talkmobile_Vodafone,-1,-98.0,4
9,raw_Talkmobile_Vodafone,0,-78.0,4
1,raw_Talkmobile_Vodafone,6,-92.0,4
1,raw_Talkmobile_Vodafone,6,-116.0,4
2,raw_Talkmobile_Vodafone,0,-64.0,4
40,raw_Talkmobile_Vodafone,0,-104.0,4
4,raw_Talkmobile_Vodafone,0,-120.0,4
1,raw_Talkmobile_Vodafone,6,-76.0,4
6,raw_Talkmobile_Vodafone,1,-110.0,4
10,raw_Talkmobile_Vodafone,0,-94.0,4
2,raw_Talkmobile_Vodafone,1,-118.0,4
3,raw_Talkmobile_Vodafone,6,-100.0,4
34,raw_Talkmobile_Vodafone,0,-100.0,4
1,raw_Talkmobile_Vodafone,6,-102.0,4
1,raw_Talkmobile_Vodafone,3,-116.0,4
1,raw_Talkmobile_Vodafone,1,-80.0,4
1,raw_Talkmobile_Vodafone,0,-60.0,4
24,raw_Talkmobile_Vodafone,0,-114.0,4
4,raw_Talkmobile_Vodafone,0,-84.0,4
1,raw_Talkmobile_Vodafone,6,-74.0,4
1,raw_Talkmobile_Vodafone,1,-102.0,4
5,raw_Talkmobile_Vodafone,3,-114.0,4
2,raw_Talkmobile_Vodafone,4,-112.0,4
9,raw_Talkmobile_Vodafone,0,-92.0,4
1,raw_Talkmobile_Vodafone,6,-86.0,5G NSA
1,raw_Talkmobile_Vodafone,0,-76.0,5G NSA
1,raw_Talkmobile_Vodafone,0,-80.0,5G NSA
2,raw_Talkmobile_Vodafone,0,-86.0,5G NSA
4,raw_Talkmobile_Vodafone,0,-68.0,4
2,raw_Talkmobile_Vodafone,4,-90.0,4
1,raw_Talkmobile_Vodafone,4,-120.0,4
1,raw_Talkmobile_Vodafone,-1,-104.0,4
2,raw_Talkmobile_Vodafone,-1,-100.0,2
2,raw_Talkmobile_Vodafone,4,-114.0,4
1,raw_Talkmobile_Vodafone,1,-96.0,4
1,raw_Talkmobile_Vodafone,0,-62.0,4
1,raw_Talkmobile_Vodafone,4,-102.0,4
5,raw_Talkmobile_Vodafone,1,-108.0,4
2,raw_Talkmobile_Vodafone,6,-82.0,4
1,raw_Talkmobile_Vodafone,-1,-114.0,4
1,raw_Talkmobile_Vodafone,6,-102.0,5G NSA
2,raw_Talkmobile_Vodafone,-1,-112.0,4
1,raw_Talkmobile_Vodafone,6,-114.0,4
1,raw_Talkmobile_Vodafone,0,-82.0,5G NSA
1,raw_Talkmobile_Vodafone,4,-96.0,4
35,raw_Talkmobile_Vodafone,0,-112.0,4
1,raw_Talkmobile_Vodafone,-1,-100.0,4
1,raw_Talkmobile_Vodafone,0,-98.0,5G NSA
1,raw_Talkmobile_Vodafone,6,-112.0,4
2,raw_Talkmobile_Vodafone,0,-110.0,5G NSA
3,raw_Talkmobile_Vodafone,0,-90.0,4
3,raw_Talkmobile_Vodafone,1,-100.0,4
2,raw_Talkmobile_Vodafone,1,-104.0,4
44,raw_Talkmobile_Vodafone,0,-110.0,4
1,raw_Talkmobile_Vodafone,3,-126.0,4
2,raw_Talkmobile_Vodafone,6,-106.0,4
4,raw_Talkmobile_Vodafone,0,-74.0,4
1,raw_Talkmobile_Vodafone,0,-116.0,5G NSA
1,raw_Talkmobile_Vodafone,1,-94.0,4
1,raw_Talkmobile_Vodafone,0,-112.0,5G NSA
1,raw_Talkmobile_Vodafone,-1,-106.0,4
18,raw_Talkmobile_Vodafone,0,-96.0,4
47,raw_Talkmobile_Vodafone,0,-108.0,4
1,raw_Talkmobile_Vodafone,0,-56.0,4
1,raw_Talkmobile_Vodafone,0,-84.0,5G NSA
2,raw_Talkmobile_Vodafone,0,-70.0,4
1,raw_Talkmobile_Vodafone,6,-90.0,4
37,raw_Talkmobile_Vodafone,0,-102.0,4
5,raw_Talkmobile_Vodafone,0,-76.0,4
1,raw_Talkmobile_Vodafone,4,-108.0,4
8,raw_Talkmobile_Vodafone,1,-112.0,4
1,raw_Talkmobile_Vodafone,-1,-98.0,2
8,raw_Talkmobile_Vodafone,0,-118.0,4
1,raw_Talkmobile_Vodafone,1,-120.0,4
5,raw_Talkmobile_Vodafone,0,-88.0,4
3,raw_Talkmobile_Vodafone,0,-82.0,4
3,raw_Talkmobile_Vodafone,1,-98.0,4
1,raw_Talkmobile_Vodafone,0,-102.0,5G NSA
4,raw_Talkmobile_Vodafone,1,-114.0,4
1,raw_Talkmobile_Vodafone,1,-124.0,4
1,raw_Talkmobile_Vodafone,-1,-108.0,4
1,raw_Talkmobile_Vodafone,4,-106.0,4
6,raw_Talkmobile_Vodafone,0,-80.0,4
2,raw_Talkmobile_Vodafone,0,-88.0,5G NSA
2,raw_Talkmobile_Vodafone,6,-94.0,4
1,raw_Talkmobile_Vodafone,6,-96.0,4
1,raw_Talkmobile_Vodafone,-1,-88.0,4
1,raw_Talkmobile_Vodafone,0,-108.0,5G NSA
19,raw_Talkmobile_Vodafone,0,-98.0,4
32,raw_Talkmobile_Vodafone,0,-106.0,4
18,raw_Talkmobile_Vodafone,0,-116.0,4
1,raw_Talkmobile_Vodafone,6,-96.0,5G NSA
1,raw_Talkmobile_Vodafone,0,-122.0,4
2,raw_Talkmobile_Vodafone,6,-110.0,4
3,raw_Talkmobile_Vodafone,1,-122.0,4
5,raw_Talkmobile_Vodafone,0,-86.0,4
4,raw_Talkmobile_Vodafone,-1,-110.0,4
1,raw_Talkmobile_Vodafone,0,-114.0,5G NSA
2,raw_Talkmobile_Vodafone,0,-72.0,4
1,raw_Talkmobile_Vodafone,-1,-80.0,4
1,raw_Talkmobile_Vodafone,0,-94.0,5G NSA
2,raw_Talkmobile_Vodafone,1,-116.0,4
2,raw_Talkmobile_Vodafone,-1,-122.0,4
2,raw_Talkmobile_Vodafone,6,-104.0,4
1,raw_Talkmobile_Vodafone,4,-94.0,4
1,raw_Talkmobile_Vodafone,-1,-116.0,4
1,raw_Talkmobile_Vodafone,4,-104.0,4
1,raw_Talkmobile_Vodafone,-1,-84.0,2
1,raw_iD Mobile_iD Mobile,5,-108.0,5G NSA
59,raw_iD Mobile_iD Mobile,6,-110.0,5G NSA
2,raw_iD Mobile_iD Mobile,0,-132.0,5G NSA
1,raw_iD Mobile_iD Mobile,0,-136.0,4
2,raw_iD Mobile_iD Mobile,1,-74.0,5G NSA
68,raw_iD Mobile_iD Mobile,1,-98.0,3
25,raw_iD Mobile_iD Mobile,6,-68.0,4
2,raw_iD Mobile_iD Mobile,5,-110.0,4
6,raw_iD Mobile_iD Mobile,4,-120.0,5G NSA
2,raw_iD Mobile_iD Mobile,0,-84.0,
42,raw_iD Mobile_iD Mobile,0,-44.0,4
3,raw_iD Mobile_iD Mobile,6,-82.0,3
31,raw_iD Mobile_iD Mobile,4,-124.0,4
2,raw_iD Mobile_iD Mobile,3,-86.0,3
15,raw_iD Mobile_iD Mobile,-1,-78.0,3
3,raw_iD Mobile_iD Mobile,4,-106.0,3
511,raw_iD Mobile_iD Mobile,0,-68.0,4
54,raw_iD Mobile_iD Mobile,-1,-70.0,4
7,raw_iD Mobile_iD Mobile,6,-66.0,5G NSA
627,raw_iD Mobile_iD Mobile,-1,-100.0,4
11,raw_iD Mobile_iD Mobile,0,-52.0,3
7,raw_iD Mobile_iD Mobile,4,-128.0,4
4,raw_iD Mobile_iD Mobile,-1,-68.0,3
15,raw_iD Mobile_iD Mobile,-1,-98.0,5G NSA
9,raw_iD Mobile_iD Mobile,3,-100.0,3
72,raw_iD Mobile_iD Mobile,-1,-100.0,3
460,raw_iD Mobile_iD Mobile,0,-120.0,5G NSA
140,raw_iD Mobile_iD Mobile,-1,-128.0,4
67,raw_iD Mobile_iD Mobile,1,-130.0,4
767,raw_iD Mobile_iD Mobile,-1,-102.0,4
23,raw_iD Mobile_iD Mobile,-1,-66.0,4
905,raw_iD Mobile_iD Mobile,0,-72.0,4
17,raw_iD Mobile_iD Mobile,6,-78.0,5G NSA
17,raw_iD Mobile_iD Mobile,-1,-134.0,4
1,raw_iD Mobile_iD Mobile,1,-48.0,4
10,raw_iD Mobile_iD Mobile,4,-104.0,5G NSA
32,raw_iD Mobile_iD Mobile,4,-88.0,4
12,raw_iD Mobile_iD Mobile,3,-106.0,3
149,raw_iD Mobile_iD Mobile,1,-110.0,5G NSA
12,raw_iD Mobile_iD Mobile,-1,-74.0,3
8,raw_iD Mobile_iD Mobile,3,-104.0,3
61,raw_iD Mobile_iD Mobile,6,-114.0,5G NSA
228,raw_iD Mobile_iD Mobile,-1,-84.0,4
66,raw_iD Mobile_iD Mobile,-1,-72.0,4
88,raw_iD Mobile_iD Mobile,-1,-114.0,3
10,raw_iD Mobile_iD Mobile,0,-54.0,3
30,raw_iD Mobile_iD Mobile,-1,-108.0,5G NSA
41,raw_iD Mobile_iD Mobile,1,-100.0,5G NSA
2,raw_iD Mobile_iD Mobile,1,-72.0,5G NSA
1,raw_iD Mobile_iD Mobile,3,-104.0,5G NSA
4,raw_iD Mobile_iD Mobile,6,-94.0,3
7,raw_iD Mobile_iD Mobile,6,-122.0,5G NSA
58,raw_iD Mobile_iD Mobile,0,-58.0,4
125,raw_iD Mobile_iD Mobile,0,-84.0,3
1,raw_iD Mobile_iD Mobile,0,-52.0,5G NSA
1,raw_iD Mobile_iD Mobile,6,-74.0,3
13,raw_iD Mobile_iD Mobile,4,-106.0,5G NSA
13,raw_iD Mobile_iD Mobile,-1,-90.0,5G NSA
117,raw_iD Mobile_iD Mobile,0,-70.0,5G NSA
4,raw_iD Mobile_iD Mobile,4,-124.0,5G NSA
4,raw_iD Mobile_iD Mobile,6,-88.0,3
3,raw_iD Mobile_iD Mobile,6,-128.0,4
8493,raw_iD Mobile_iD Mobile,0,-100.0,4
91,raw_iD Mobile_iD Mobile,0,-78.0,3
33,raw_iD Mobile_iD Mobile,6,-118.0,5G NSA
3,raw_iD Mobile_iD Mobile,6,-68.0,3
155,raw_iD Mobile_iD Mobile,3,-114.0,4
6,raw_iD Mobile_iD Mobile,-1,-82.0,5G NSA
189,raw_iD Mobile_iD Mobile,1,-116.0,5G NSA
8289,raw_iD Mobile_iD Mobile,0,-98.0,4
39,raw_iD Mobile_iD Mobile,-1,-112.0,3
15,raw_iD Mobile_iD Mobile,-1,-120.0,5G NSA
11,raw_iD Mobile_iD Mobile,1,-80.0,3
70,raw_iD Mobile_iD Mobile,3,-124.0,4
12,raw_iD Mobile_iD Mobile,3,-96.0,3
8,raw_iD Mobile_iD Mobile,1,-78.0,3
15,raw_iD Mobile_iD Mobile,-1,-64.0,4
4,raw_iD Mobile_iD Mobile,3,-132.0,4
118,raw_iD Mobile_iD Mobile,3,-112.0,4
928,raw_iD Mobile_iD Mobile,0,-116.0,5G NSA
114,raw_iD Mobile_iD Mobile,4,-116.0,4
170,raw_iD Mobile_iD Mobile,1,-118.0,5G NSA
3,raw_iD Mobile_iD Mobile,3,-84.0,3
2,raw_iD Mobile_iD Mobile,4,-70.0,4
407,raw_iD Mobile_iD Mobile,6,-98.0,4
1,raw_iD Mobile_iD Mobile,0,-72.0,
42,raw_iD Mobile_iD Mobile,4,-122.0,4
2,raw_iD Mobile_iD Mobile,6,-108.0,3
6,raw_iD Mobile_iD Mobile,0,-48.0,4
1058,raw_iD Mobile_iD Mobile,0,-120.0,4
700,raw_iD Mobile_iD Mobile,0,-118.0,5G NSA
41,raw_iD Mobile_iD Mobile,3,-126.0,4
11,raw_iD Mobile_iD Mobile,6,-74.0,5G NSA
1,raw_iD Mobile_iD Mobile,3,-76.0,3
25,raw_iD Mobile_iD Mobile,0,-54.0,4
1,raw_iD Mobile_iD Mobile,5,-102.0,5G NSA
5,raw_iD Mobile_iD Mobile,4,-96.0,3
3,raw_iD Mobile_iD Mobile,-1,-52.0,3
426,raw_iD Mobile_iD Mobile,6,-110.0,4
886,raw_iD Mobile_iD Mobile,1,-102.0,4
3,raw_iD Mobile_iD Mobile,4,-84.0,5G NSA
157,raw_iD Mobile_iD Mobile,0,-94.0,3
1395,raw_iD Mobile_iD Mobile,0,-102.0,5G NSA
3,raw_iD Mobile_iD Mobile,0,-46.0,4
16,raw_iD Mobile_iD Mobile,4,-112.0,5G NSA
4,raw_iD Mobile_iD Mobile,4,-72.0,5G NSA
2,raw_iD Mobile_iD Mobile,-1,-60.0,3
1,raw_iD Mobile_iD Mobile,4,-108.0,3
1,raw_iD Mobile_iD Mobile,0,-138.0,5G NSA
79,raw_iD Mobile_iD Mobile,4,-98.0,4
11,raw_iD Mobile_iD Mobile,6,-90.0,3
1,raw_iD Mobile_iD Mobile,4,-82.0,5G NSA
5,raw_iD Mobile_iD Mobile,0,-114.0,3
2283,raw_iD Mobile_iD Mobile,1,-118.0,4
30,raw_iD Mobile_iD Mobile,1,-86.0,3
1,raw_iD Mobile_iD Mobile,5,-106.0,5G NSA
36,raw_iD Mobile_iD Mobile,1,-80.0,4
6,raw_iD Mobile_iD Mobile,0,-56.0,5G NSA
9117,raw_iD Mobile_iD Mobile,0,-108.0,4
7,raw_iD Mobile_iD Mobile,-1,-76.0,3
34,raw_iD Mobile_iD Mobile,0,-66.0,3
1041,raw_iD Mobile_iD Mobile,0,-92.0,5G NSA
30,raw_iD Mobile_iD Mobile,1,-132.0,4
13,raw_iD Mobile_iD Mobile,0,-110.0,3
465,raw_iD Mobile_iD Mobile,6,-108.0,4
3,raw_iD Mobile_iD Mobile,4,-94.0,3
5,raw_iD Mobile_iD Mobile,4,-72.0,4
2,raw_iD Mobile_iD Mobile,3,-60.0,3
6,raw_iD Mobile_iD Mobile,5,-112.0,4
1,raw_iD Mobile_iD Mobile,6,-54.0,3
120,raw_iD Mobile_iD Mobile,6,-82.0,4
78,raw_iD Mobile_iD Mobile,0,-126.0,4
56,raw_iD Mobile_iD Mobile,0,-70.0,3
76,raw_iD Mobile_iD Mobile,1,-84.0,4
48,raw_iD Mobile_iD Mobile,-1,-110.0,5G NSA
114,raw_iD Mobile_iD Mobile,0,-98.0,3
6,raw_iD Mobile_iD Mobile,3,-114.0,3
14,raw_iD Mobile_iD Mobile,3,-98.0,4
159,raw_iD Mobile_iD Mobile,6,-84.0,4
1,raw_iD Mobile_iD Mobile,4,-114.0,3
5,raw_iD Mobile_iD Mobile,-1,-62.0,3
1,raw_iD Mobile_iD Mobile,6,-58.0,3
6,raw_iD Mobile_iD Mobile,4,-94.0,5G NSA
65,raw_iD Mobile_iD Mobile,3,-106.0,4
801,raw_iD Mobile_iD Mobile,0,-88.0,5G NSA
53,raw_iD Mobile_iD Mobile,4,-94.0,4
2,raw_iD Mobile_iD Mobile,6,-70.0,3
17,raw_iD Mobile_iD Mobile,-1,-84.0,3
324,raw_iD Mobile_iD Mobile,6,-92.0,4
341,raw_iD Mobile_iD Mobile,6,-94.0,4
1,raw_iD Mobile_iD Mobile,6,-64.0,3
4,raw_iD Mobile_iD Mobile,1,-80.0,5G NSA
62,raw_iD Mobile_iD Mobile,1,-92.0,3
1,raw_iD Mobile_iD Mobile,5,-124.0,4
1,raw_iD Mobile_iD Mobile,-1,-108.0,
1067,raw_iD Mobile_iD Mobile,-1,-110.0,4
13,raw_iD Mobile_iD Mobile,-1,-82.0,3
1,raw_iD Mobile_iD Mobile,0,-110.0,
52,raw_iD Mobile_iD Mobile,0,-64.0,5G NSA
36,raw_iD Mobile_iD Mobile,1,-112.0,3
43,raw_iD Mobile_iD Mobile,1,-110.0,3
2,raw_iD Mobile_iD Mobile,6,-44.0,4
487,raw_iD Mobile_iD Mobile,6,-106.0,4
60,raw_iD Mobile_iD Mobile,-1,-102.0,3
63,raw_iD Mobile_iD Mobile,0,-72.0,3
1,raw_iD Mobile_iD Mobile,6,-130.0,5G NSA
337,raw_iD Mobile_iD Mobile,0,-76.0,5G NSA
145,raw_iD Mobile_iD Mobile,0,-88.0,3
69,raw_iD Mobile_iD Mobile,1,-96.0,3
459,raw_iD Mobile_iD Mobile,6,-104.0,4
3,raw_iD Mobile_iD Mobile,4,-68.0,4
1618,raw_iD Mobile_iD Mobile,1,-106.0,4
99,raw_iD Mobile_iD Mobile,0,-60.0,4
6,raw_iD Mobile_iD Mobile,4,-102.0,3
1,raw_iD Mobile_iD Mobile,4,-60.0,4
201,raw_iD Mobile_iD Mobile,0,-122.0,5G NSA
115,raw_iD Mobile_iD Mobile,4,-104.0,4
20,raw_iD Mobile_iD Mobile,6,-80.0,5G NSA
29,raw_iD Mobile_iD Mobile,0,-64.0,3
59,raw_iD Mobile_iD Mobile,6,-92.0,5G NSA
7,raw_iD Mobile_iD Mobile,5,-106.0,4
2535,raw_iD Mobile_iD Mobile,1,-110.0,4
2,raw_iD Mobile_iD Mobile,-1,-66.0,3
1,raw_iD Mobile_iD Mobile,1,-58.0,3
10,raw_iD Mobile_iD Mobile,0,-50.0,4
9,raw_iD Mobile_iD Mobile,6,-86.0,3
4,raw_iD Mobile_iD Mobile,4,-88.0,3
120,raw_iD Mobile_iD Mobile,3,-110.0,4
923,raw_iD Mobile_iD Mobile,0,-90.0,5G NSA
1414,raw_iD Mobile_iD Mobile,0,-76.0,4
12,raw_iD Mobile_iD Mobile,4,-78.0,4
1066,raw_iD Mobile_iD Mobile,-1,-112.0,4
17,raw_iD Mobile_iD Mobile,-1,-96.0,5G NSA
32,raw_iD Mobile_iD Mobile,-1,-104.0,5G NSA
858,raw_iD Mobile_iD Mobile,-1,-118.0,4
2,raw_iD Mobile_iD Mobile,1,-140.0,5G NSA
34,raw_iD Mobile_iD Mobile,6,-84.0,5G NSA
1,raw_iD Mobile_iD Mobile,-1,-112.0,
5,raw_iD Mobile_iD Mobile,-1,-58.0,4
5,raw_iD Mobile_iD Mobile,-1,-72.0,3
8,raw_iD Mobile_iD Mobile,4,-92.0,5G NSA
21,raw_iD Mobile_iD Mobile,1,-124.0,5G NSA
1,raw_iD Mobile_iD Mobile,0,-54.0,5G NSA
10,raw_iD Mobile_iD Mobile,1,-86.0,5G NSA
336,raw_iD Mobile_iD Mobile,1,-126.0,4
770,raw_iD Mobile_iD Mobile,0,-86.0,5G NSA
137,raw_iD Mobile_iD Mobile,1,-108.0,5G NSA
1,raw_iD Mobile_iD Mobile,6,-104.0,3
11,raw_iD Mobile_iD Mobile,3,-108.0,3
293,raw_iD Mobile_iD Mobile,1,-94.0,4
2,raw_iD Mobile_iD Mobile,6,-114.0,3
39,raw_iD Mobile_iD Mobile,0,-128.0,4
80,raw_iD Mobile_iD Mobile,6,-78.0,4
3,raw_iD Mobile_iD Mobile,5,-104.0,4
474,raw_iD Mobile_iD Mobile,-1,-122.0,4
20,raw_iD Mobile_iD Mobile,-1,-116.0,5G NSA
589,raw_iD Mobile_iD Mobile,-1,-96.0,4
55,raw_iD Mobile_iD Mobile,6,-116.0,5G NSA
5,raw_iD Mobile_iD Mobile,0,-130.0,5G NSA
1987,raw_iD Mobile_iD Mobile,1,-108.0,4
75,raw_iD Mobile_iD Mobile,1,-104.0,5G NSA
501,raw_iD Mobile_iD Mobile,0,-80.0,5G NSA
414,raw_iD Mobile_iD Mobile,6,-96.0,4
22,raw_iD Mobile_iD Mobile,1,-74.0,4
1,raw_iD Mobile_iD Mobile,4,-66.0,5G NSA
1,raw_iD Mobile_iD Mobile,6,-140.0,5G NSA
255,raw_iD Mobile_iD Mobile,0,-74.0,5G NSA
1,raw_iD Mobile_iD Mobile,6,-130.0,4
7,raw_iD Mobile_iD Mobile,6,-68.0,5G NSA
716,raw_iD Mobile_iD Mobile,-1,-120.0,4
8,raw_iD Mobile_iD Mobile,6,-100.0,3
1,raw_iD Mobile_iD Mobile,-1,-58.0,3
8650,raw_iD Mobile_iD Mobile,0,-110.0,4
6,raw_iD Mobile_iD Mobile,1,-64.0,4
23,raw_iD Mobile_iD Mobile,4,-86.0,4
11,raw_iD Mobile_iD Mobile,4,-118.0,5G NSA
7,raw_iD Mobile_iD Mobile,-1,-80.0,5G NSA
4665,raw_iD Mobile_iD Mobile,0,-90.0,4
4,raw_iD Mobile_iD Mobile,-1,-76.0,5G NSA
1135,raw_iD Mobile_iD Mobile,1,-122.0,4
1,raw_iD Mobile_iD Mobile,5,-100.0,3
18,raw_iD Mobile_iD Mobile,0,-58.0,5G NSA
71,raw_iD Mobile_iD Mobile,6,-108.0,5G NSA
2557,raw_iD Mobile_iD Mobile,0,-82.0,4
19,raw_iD Mobile_iD Mobile,4,-110.0,5G NSA
140,raw_iD Mobile_iD Mobile,3,-120.0,4
3,raw_iD Mobile_iD Mobile,6,-56.0,4
5,raw_iD Mobile_iD Mobile,6,-60.0,4
29,raw_iD Mobile_iD Mobile,-1,-100.0,5G NSA
1,raw_iD Mobile_iD Mobile,1,-62.0,3
1,raw_iD Mobile_iD Mobile,5,-66.0,4
8,raw_iD Mobile_iD Mobile,-1,-70.0,3
2,raw_iD Mobile_iD Mobile,0,-134.0,5G NSA
2,raw_iD Mobile_iD Mobile,1,-138.0,5G NSA
60,raw_iD Mobile_iD Mobile,1,-90.0,3
1,raw_iD Mobile_iD Mobile,5,-84.0,4
124,raw_iD Mobile_iD Mobile,1,-120.0,5G NSA
46,raw_iD Mobile_iD Mobile,3,-102.0,4
61,raw_iD Mobile_iD Mobile,0,-124.0,5G NSA
35,raw_iD Mobile_iD Mobile,-1,-102.0,5G NSA
117,raw_iD Mobile_iD Mobile,4,-106.0,4
24,raw_iD Mobile_iD Mobile,1,-96.0,5G NSA
6,raw_iD Mobile_iD Mobile,3,-86.0,4
25,raw_iD Mobile_iD Mobile,1,-84.0,3
13,raw_iD Mobile_iD Mobile,-1,-84.0,5G NSA
169,raw_iD Mobile_iD Mobile,-1,-82.0,4
2,raw_iD Mobile_iD Mobile,3,-64.0,3
15,raw_iD Mobile_iD Mobile,3,-94.0,4
13,raw_iD Mobile_iD Mobile,4,-108.0,5G NSA
6,raw_iD Mobile_iD Mobile,4,-100.0,5G NSA
2,raw_iD Mobile_iD Mobile,0,-70.0,
391,raw_iD Mobile_iD Mobile,0,-78.0,5G NSA
5,raw_iD Mobile_iD Mobile,4,-90.0,5G NSA
168,raw_iD Mobile_iD Mobile,0,-92.0,3
59,raw_iD Mobile_iD Mobile,-1,-94.0,3
448,raw_iD Mobile_iD Mobile,6,-102.0,4
2950,raw_iD Mobile_iD Mobile,1,-114.0,4
16,raw_iD Mobile_iD Mobile,4,-102.0,5G NSA
1,raw_iD Mobile_iD Mobile,5,-76.0,5G NSA
1,raw_iD Mobile_iD Mobile,1,-64.0,3
3,raw_iD Mobile_iD Mobile,4,-130.0,4
3,raw_iD Mobile_iD Mobile,3,-80.0,4
2,raw_iD Mobile_iD Mobile,-1,-68.0,5G NSA
152,raw_iD Mobile_iD Mobile,4,-112.0,4
9588,raw_iD Mobile_iD Mobile,0,-104.0,4
10,raw_iD Mobile_iD Mobile,0,-56.0,3
122,raw_iD Mobile_iD Mobile,1,-86.0,4
412,raw_iD Mobile_iD Mobile,6,-100.0,4
1,raw_iD Mobile_iD Mobile,3,-112.0,5G NSA
69,raw_iD Mobile_iD Mobile,6,-76.0,4
8,raw_iD Mobile_iD Mobile,-1,-80.0,3
10,raw_iD Mobile_iD Mobile,1,-90.0,5G NSA
114,raw_iD Mobile_iD Mobile,3,-122.0,4
595,raw_iD Mobile_iD Mobile,0,-82.0,5G NSA
362,raw_iD Mobile_iD Mobile,6,-112.0,4
7,raw_iD Mobile_iD Mobile,3,-94.0,3
16,raw_iD Mobile_iD Mobile,0,-62.0,3
9,raw_iD Mobile_iD Mobile,3,-110.0,3
2,raw_iD Mobile_iD Mobile,5,-74.0,4
2,raw_iD Mobile_iD Mobile,6,-126.0,5G NSA
47,raw_iD Mobile_iD Mobile,6,-94.0,5G NSA
44,raw_iD Mobile_iD Mobile,1,-104.0,3
2,raw_iD Mobile_iD Mobile,5,-100.0,4
